KEYWORDS,dbpedia_score
whole_grain,0
hyv,1
glass_slide,0
power_drive,1
papaya,0
third_side,1
elong,0
allot,0.2
telegraph,0
iron_smelter,0
tv_studio,0
knife,0
inner_planet,0.75
water_gate,1
pvc_pipe,0
rail,0
group_i,1
stadium,0
llama,0
yunan,0
roget,0
khil,0
auschwitz,0
siddhu,0
kanu,0
guillotin,0
angiosperm,0
hdi,0
menstrual,0.5
hala,0
jalpaiguri_district,0
peluso,0
sultanpur,0
godara,0
virgin,0
abl,0
uri,0
shaft_mine,0
dholavira,0
tape,0
strategi,0
wonder,0
hand_pump,0
pal,0
hoard,0
victim,0
fifa,0
pre_modern,0
creed,0
alvar,0.3333333333
sarat_chandra_chattopadhyay,0
sure,0
atom_number,0
abdul_ghaffar_khan,0
thermal_power_plant,0.25
iraqi,0
molecular,0
ente,0
frankfurt,0
oat,0
ladder,0
effector,0
amphora,0
hilltop,0
pap,0
fantasi,1
satisfact,0
fond,0
bad_air,0
batch,1
chisel,0
khuda,0
invert,0
folk_tale,0
chemmeen,0
brahman_hinduism,0
all_india_christian_council,0
scot,0
ernst_renan,0
spiral_bacteria,1
hone,0
memorandum,0
coral,0
opinion,0.2
cost_price,0
demarc,0
jigoro_kano,0
crab,0
photosynthesis,0.25
bail,0
chrysanthemum,0
bandha,0
stomach,0
nov,1
young_one,0
isaac_asimov,0
loss_of_vision,0
revamp,1
exempt,0
m_shell,0
vastu,0
central_california,0
california,0
pluto,0
egg_cell,1
metal_cap,0.1
colombo,0
end_point,0
hyalin,0
matrix,0
birsa_munda,0
good_hope,0
corneal,0
blind,0
khilafat_movement,0
s__subramania_iyer,0
white_wash,0
white_stork,1
king_of_bhutan,0
alexandria,0
slum_dweller,0
lawless,0
bandit,0
vizagapatnam,0
laundress,0
total_cost,0
chakki,0
poplar,0
tariqa,0
harsh,0
"spinning
_wheel",0
blood_test,0
cardio_vascular,0
follow,0
recess,0
amatya,0
sangam,1
mian,0
mortar,0
waterway,0
long_walk_to_freedom,0
constant_speed,1
kalikata,0
tube_well,0
bhadon,0
fibreboard,0
mediterranean_sea,0.2
solidarnosc,0
william_adam,0
tibetan_snowcock,1
valium,0
green_bin,0
weather_forecast,0
trail,0
amherst,0
m_w,0
ridley,0
kare,0
kanishka,0
absolutist,0
red_card,0
red_mass,0
akhara,0
congo,0
mt,0
vernacular_press_act,0
la,0
patri,0
nodal,0
kshatriya,0
propos,0
paraffin_wax,0
tada,0
patwari,0
pvc,0
angular_momentum,1
chanderpaul,0
rhine,0
kalpakkam,0
guntur,0
ceram,0.5
decant,0
growth_chart,0
proto,0
uma_chakravarti,1
mammari,0
variant,0
push,0
gnaw,1
badiyan,0
american_woman,0
shrine,0
leather_worker,0
right_way,1
prophet_muhammad,0
cliff,0
tropic_of_cancer,0
mahanadi,0
dockworkers,0
leo_tolstoy,0
midnight,0
godown,0
reni,0
garhwal,0
saudi_arabia,0
ribosom,0
montesquieu,0
compact_disk,0.25
ogpu,0
whistl,1
british_india,0
high_court,1
sixteen,0
lord_curzon,0
parvathi,0
slag_heap,0
pregnant,0.3333333333
pregnant_woman,0.3333333333
harishchandra,0.3333333333
audio,0.75
bamboo_grove,0
pavilion,0
green_island,0
gleam,0
script,0
minor_arc,1
ludhiana,0
kumri,0
buttermilk,0
telangana,0
ferdinand,0
marco,0
twig,0
canadian_shield,0
pil,0
all_india_forward_bloc,0
sambad_kaumudi,0
snowcap,0
vellalar,0
aeronaut,0
rain_fall,0
malaria,0
uruka,0
chomana_dudi,0
sal_forest,0
despatch,0
raniganj,0
saifuddin_kitchlew,0
neva,0
baghelkhand,0
indan,0
tista,0
iri,0
kenya,0
rio_de_janeiro,0
lee_kuan_yew,0
abu_dhabi,0
legal_process,0
cut_out,0
wuchereria,0
nonvegetarian,1
bhelpuri,0
citric_acid,0
birthright,0
thresher,0
ram_singh,0.25
dull,0
alberto_bachelet,0
jaan,0
patient,0
shelter,0
phone,0
satavahana,0
dhaula,0
dhar,0
gandhian,0
food_poison,0
mahabharata,0
rot,0.1666666667
mahar_regiment,0
tamil_eelam,0
richter_scale,0
hartal,0
beirut,0.04545454545
pour,1
subgroup,1
zoroastrian,0
miasma,0
best_of,0
brahmani_river,0
thakur,0
begum_rokeya,1
hossein,0
trachea,1
sarah_chauncey_woolsey,0
gopi,0
mackerel,0
dose,0
partisanship,0
jojoba,0
osc,0.25
bromeliad,0
agni,0
etah,0
orion,0
shillong,0
yaad,0
spring_water,0
pip,0
woodblock,0
kuruma,0
north_east_monsoon,0
knighthood,0
valiant,0
underground_water,0
cash_counter,0.5
indian_railway,0
codein,0
british_period,0
dun,0
kalahandi,0
central_america,0
siri_fort,0
toy_tiger,0
fat_droplet,0
unrest,0
sprinkler_system,0
rumania,0
bhagat_singh,0
begum_rokeya_sakhawat_hossain,1
costa_rican,0
fourth_root,1
wilson,0
transvaal,0
gold_field,0
neil,0
siberian,0
jhabua,0
see_saw,0
rajasthan_canal,0
township,0.2
salin,1
tamil_brahmi,0
vindhyan,0
maharastra,0
hard_rock,0
sangharsh,0
len_hutton,0
tug_of_war,0
fearless,0
earth_summit,0
conifer,0
shawl,0
ascari,0
award,0
fusion,0
great_bear,0
kachhwaha,0
gold_work,0
palwankar_vithal,0
glider,0
state_highway,0
reforest,0
reactant,0
specialist,0
water_for_life,0
wto,0
benoy,0
chowdhuri,0
shizen,0
cotton_yarn,0
breakfast,0
air_condition,0.2857142857
musca,0
envelop,1
gum,0
c_k__janu,0
beaver,0
beaver_fur,0
rain_water,0
door_to_door,0
guard_cell,0
oceania,0.3333333333
equal_area,0.4
naksha,0
affidavit,0
third_wave,1
adopt,0
crystallin,0
sher,0
sher_khan,0
komati,1
abat,0
frictionless,0.5
ha_tinh,0
i_be,0
dadu,0
martial_law,0
overs,0
geotherm,0
munshi,0
dogma,0
mama,0
laurent,0.2
latent_heat,1
chachi,0
c__rajagopalachari,0
bhuiyan,0
second_round,0
postman,0
black_american,1
dihang,0
irish_press,0
lekha,0
ju_jitsu,0
rain_forest,0
scotsman,0
croatia,0
trabeat,0
keyston,0
ncrb,0
chaat,0
trigger,0
pri,0
agit,0
brussel,0
legal_system,0.25
vital,0
mathew,0
boulton,0
landless,0
shanar,0
red_hot,0.6666666667
arikamedu,0
magic,0
bharatiya_jana_sangh,0
triad,0
chaa,0
atha,1
guntha,0.5
muharram,0
austro,0
exam,0
parliament_of_sri_lanka,0
gahadavala,0
orm,0.5
teachers,0
lhv,0.4285714286
axon,0
sarpanch,0
work_do,0
yemen,0
sweet_dish,0
absolut,0
hispan,0
meaning,0.5
mania,0
iron_tablet,0
prospekt,0
kendriya_vidyalaya,0
bee_hive,0
antakshari,0
satellit,0
landform,0.5
chittagong_district,0
sand_dune,0
contour,0
mirabai,0
ramnaresh_sarwan,0
shed,0.3333333333
launch,1
namaz,0
jamshedpur,0
romania,0
handstand,0
transloc,0
hal,0
sine,1
wollen,0
department_store,0
dispossess,0
dustbin,0
bedsheet,0
activist,0
alai_darwaza,0
ishwarchandra_vidyasagar,0.07142857143
bair,0
greek_orthodox_church,0
somali,1
cotton_plant,0
fisherman,0
public_interest_group,0
clean_water,0
noot,1
edusat,0
dahiya,0
hoge,0
ramagundam,0
rjd,0
scour,0
downstream,0
may_day,0
spongilla,0
wardha,0
wall_street,0
nth_root,1
be_bear,1
alessandro_volta,0.05882352941
bharti,0
patrick,0
makarasana,0
cpr,0
vomit,0
kalimantan,0
luni,0
ballot_box,0
mushroom_rock,1
kaziranga,0
sportiv,0
patent,0
van_gogh,0
hatch,0
jmm,0
volk,0
coromandel_coast,0
raze,0
tryst,0
doab,0
wife,0
peer_pressur,0
vidisha,0
unjust_law,0
agar,0
hyderabad,1
stabl,0
jewel,0
abort,0.1666666667
whiffwhaff,0
butter,0
belief,0.09090909091
runner,0
birsa,0
babasaheb_ambedkar,0
american_dream,0
salesperson,0
susten,0
balsam,0
solv,0
papilla,0
dur,0
uric_acid,0
work_uniform,0
trouser,0
nazism,0
raja_jai_singh,0
evm,0
surda,1
trace,1
hallmark,0
flower_seller,0
mullet,0
seat_belt,0
clam,0
salbahan,0
song,0
court_artist,0
contradict,0.6666666667
proton,0
e_t__paull,0
glow,0
region_code,0.2
npk,0
solvent,0
ayurved,0
william_ward,0
water_channel,0
iftar,0
walesa,1
summer_camp,0
rumi,0
kashmir_valley,0
bugyal,1
jun,1
raisina_hill,0
pervez_musharraf,0
groom,1
parcel,0
wilki,0
bison,0
shey,0
tawa_river,0
asar,0
sclerenchyma,0
common_field,0
fountain,0
ain_i_akbari,0
legum,0
khutba,0
mongolia,0
ghalib,0
thousandth,0
persia,0
miran_shah,0
nath,0
second_five_year_plan,0
racial_state,1
nth_term,1
springfield,0
massachusett,1
cpm,0.3333333333
output,0
endoplasm,0
reticulum,0
chimney,0.4
basic_salt,0
ghazi,0
sweet_potato,0
goiter,0
monkey_king,0
cat,0
homo_sapien,1
sapien,1
ruhr,0
taboo,0
oil_presser,0
run_rate,0
paper_clip,0
propan,0
ba,0
ba’ath,0
ath,0
murshidabad,0
jobber,0
civil_right_act_of_1964,0
shovel,0
blue_green_alga,0
green_alga,0
udaiyar,0
jama,0
sangram_shah,0.09090909091
chandni_chowk,0
streptomycin,0
peepal,0
magadhi,0
chargesheet,0
anganwadi,0
hauz,0
sultani,0
winnow,1
nuclear_reactor,0.125
tsukuri,0
unani,1
bo,0
mountain_quail,1
jowar,0
orientalist,0
pitcher_plant,0
aiadmk,0
shahpur,1
birthday,0
state_budget,0
fiber,0
oyster,0
hot_spring,0
medulla,0
perpendicular_line,0.5
"tamil
_nadu",0
narora,0
chiefdom,0.25
faujdar,0
paradis,1
yoko,0
mandalis,0
per_centum,0.5
centum,1
akali,0
cheer,0
kya,0
localis,1
girija_prasad_koirala,0
gilgit,0
pumpkin,0
suez,0
harijan,0
sumatra,0
brown_belt,0
laundi,0
lehna,0
niyama,0
cartesian_system,1
mug,0
softwood,0
arthashastra,0.2
diarrhoea,0
cranium,0
mercantil,0
l_shell,0
communic,0
signatur,0
american_indian,0
rourkela,0
sling,0
blue_sky,0
outcast,0
way,0
naval,0
kishor,0
mouth,0
facial_hair,0
meat,0.5
shin,0
veto,0
veto_power,0
life_form,0.0625
inland_sea,0
david,0
bhatura,0
substratum,0
jain,0
steam_tractor,0
third_reich,0
senior_level,0
bhutan,0
black_card,0
steep,1
overhead_tank,0
carbon_carbon_bond,0
number_line,1
qichao,0
cerebellum,0
anion,0
matka,0
shipment,1
rubber_ball,0
account,1
siddha,0
silver_carp,0
peptic_ulcer,0
x_ray,0.2857142857
blast,0.4
puri,0
lean,0
doordarshan,0
motherhood,0.25
potti_sriramulu,0
right_to_food,0
phylum,0.25
alamgir_ii,0
sant,0
adilabad,0
gem,0
amaz,0
bua,0
willow,0
weight_loss,0
lady’_finger,0
hyena,0
caravan,0
mohammad_ali_jinnah,0
water_war,1
rekha,0
follow_through,0
hazard,0
content,0
atlant,0
craft,0
quick,0
raipur,0
mental_stress,0
kaiser_william_i,0
william_i,0
mount_everest,0
welcker,0
firangi,0
bia,0
newton_meter,0
punish,0
pteridophyta,0
pollen_tube,0
dispar,0
eat,0.5
basohli,1
kannauj,0
flour,0
nghe_an,0
soul,0
mla,0
egg_shell,0
basti,0
interest_rate,0.6666666667
v__ramaswami,0
local_time,1
oriya,1
triumphant,0
calicut,0
jamsetji_tata,0
mahapadma_nanda,0
alumina,0.1428571429
tire,0
protista,0
palar,0
pani,0
morn,0
valid,0.75
buse,0
simhasana,0
hannah,0
mullen,0
jai,0
aerosol,0
multi_sport,0
cheetah,0
semur,0
silk_cotton,0
divin,0
alter,0
hiroshima,0
rbi,0
money_lender,0
nishi,0
wrist,0
day_out,0
imf,0
planta,1
liquid_oxygen,0.3333333333
solenoid,1
helmuth,0
sucker,1
right_to_life,0.1666666667
sword,0
amphoter,0
warsaw,0
atm,1
sea_shell,0
torrid_zone,0
sporocarp,0
odisha,0
equal_sign,1
sake,0
quench,0
syring,0
sultana,0
eknath,0
trim,0
khasi,0
subrahmanyan,1
diesel,0
co_prime,1
prime_number,1
feast,0
jul,0
thyroid_gland,0
farman,0
sankhya,0
clerk,0
confucian,0
parathyroid_gland,0
truck,0
textur,0
petrograd_soviet,0
axl,1
low_cost,0.3333333333
group_leader,0
gulf_of_khambat,0
red_ink,0
money_plant,0
cashier,0
hydronium,0
hydronium_ion,0
rhineland,0
throw,0
hose,1
cubit,0.3333333333
haircut,0
chant,0
dmk,0
premolar,0
kunjamma,1
fat_cell,0
vegetarian,0
thali,0
nh_8,1
jagannath,0
plassey,0
crude_oil,0
chhotanagpur_plateau,0
question,0
moscow,0
kaushambi,0
vidarbha,0
enclos,0
phrase,0
kukkutasana,0
pictograph,0.1
motor_boat,0
north_eastern,0
pietra_dura,0
hoon,0
greenwich_line,0
lebensraum,0
mithun,0
gopher,1
bharatiya_janata,0
right_hand_side,1
blanket,0.25
vidyasagar,1
ramona,0
ghosh,0
jaya,0
ernakulam_town,0
decim,1
khetri,0
guard,0
chandu,1
menon,0
chir,0
nandi_bull,0
suburban,0
suburban_area,0
flake,0
isol,0
discard,0
rohu,0
policeman,0
kulh,0
oman,0
kitna,1
madurai,0
sindhu,0
love,0
mohammad_ali,0
switzerland,0
undp,0
ati_shudra,0
siphon,0
ramayana,0
duma,0
seat,0
lh,0
alkaloid,0
wise_one,0
women’_health,1
beard,0
buxar,0
longman,0
namdev,0
leap_year,0.3333333333
quit_india_movement,0
raisin,0
world_cup,0
chint,1
lane,0
mulla,0
abdul,0
ghafur,0
oraon,0
acetabulum,0
mandali,0
tablespoon,0.1666666667
automobil,1
borax,0
vanilla,0
john_middleton,0
brahmana,0
broccoli,0
silsila,0
recollect,0
old_age,0.3333333333
fern,0
brackish_water,0
colonel,0
tytler,1
halley’_comet,0
petrograd,0
asteroid,0.5
padshah,0
gara,0
peep,0
pond,0.25
lin,0
ze,1
xu,0
deoband,0
get_up,1
kollam,0
thiruvanathapuram,0
chaitya,0
marwar,0
tamarind,0
reach,0
washer,0
laxman,0
public_transport,0
transport_system,0
bidar,0
serbia,0
shia_muslim,0
vacuum_pump,0.6
panini,0
paneer,0
rpd,0
prarthana_samaj,0
limp,0
qurbani,1
gdansk_agreement,0
kharif_crop,0
tsarist,0
paisa,0
patron,0
summer,0
nippur,0
patriarch,0
huge,0
jacobin,0
hitler_youth,0
plastic_packet,0
britain,0
wild_life,1
ramanuja,0
in_between,0
hongkong,0
puppi,1
winter_break,0
rabindranath,0
tino,0
hindenburg,0
bow_and_arrow,0
ladha,0
ibn_battuta,0
bucket,0
retina,0
cuttack,0
year_book,0
namibia,0
share,0.3333333333
bat_and_ball_game,0
socha,0
eyelid,0
flap,1
mucosa,0
oil_india_ltd,1
bjp_mahila_morcha,0
cambay,1
metropoli,0
glycerol,0
basu,0
pretoria,0
venzuela,0
shivaji,0
tiffin_box,0
river_kaveri,0
melamin,0
back_stroke,0
bori,1
radio_wave,1
shamil,0
sangha,0
kheri,0
sherpa,0
tehri_dam,0
lukewarm,0
chronic,1
downpour,0
reflector,0
iron_rod,0
paphiopedilum,0
ibrahim_lodi,0
spp,0.1666666667
adalat,0
buri,1
linear_graph,1
thermal_power_station,0.25
unifi,0
great_indian_desert,0
isl,1
sheesham,0
suraj_mal,0
hinduism,0
narsi,1
mehta,0
gangasagar,0
tube_light,0
chairman,0
nasa,0
sail_boat,0
nepal,0
bhabar,1
light_year,0.5
respond,0
right_to_health,0
ugc,0
secret,0
sportsperson,1
camil,0
pace,0
hilsa,0
oppress,0.2
pearl_harbor,0
headlamp,0
sting_ray,0
no_4,0
blame,0
qutub_minar,1
kadambari,0
bokaro,0
vandana,0
shintai,0
nattukottai_chettiar,0
window_seat,0
we,0
criterion,1
street_vendor,0
spark,0
halwa,0
bout,0
nylon,0
cossack,0
central_core,1
rat_trap,0
pagoda,0.1111111111
rome,0
radic,1
assert,0
sleet,0
duststorm,0
biscuit,0
oath,0
mariann,1
manu,0
tornado,0.5
urvashi,0
black_slave,0
space_mission,1
cotton_boll,0
plucker,0
nal,1
mourn,0.5
chame,0
brass,0
yajna,0
khond,0
cobalt,0
reptil,0
saskatchewan,0
saskatchewan_river,0
static_friction,0.5
defect,0
sunflow,0
glass_rod,1
drake,0
bol,0
anaam,0
antarctica,0.2
statement,0
banarasi,1
kite,0
snowman,0
hate,0
odd_number,0.6666666667
dr__ambedkar,0
sambandar,0
kishangarh,0
creeper,0
white_flame,0
tremin,0
blood_bank,0
thunder,0.3333333333
pencil_lead,0
hwang,1
kuruwa,0
salari,0
pend,0
silicon,0
madhavan,0
kudu,0
gompa,0
maikal,0
chelmno,0
convect,0.5
mosul,0
napoleon_iii,0
actinoid,0
human_heart,0
kamet,0
industrialist,0
nineteen,0
kanauj,0
anton_von_werner,0
bhopal,0
silo,0
sadhu,0
great_monarch,0
diwali,0
william_simpson,0
vana,1
cava,0
central_india,0
magnesium_ribbon,0
bed_rock,0
kiln,0
water_droplet,0
undu,0
mumtaz_ali,0
not_out,0
rakhi,0
taip,0
lock,1
indian_nationalist,0
wooden_box,0
spinal_cord,0
kamala_nehru,0
numb,0
ester,0
yellowish,0
kusum,0
nickel,0
tubular,1
coil_of_wire,0.5
rajasthan,0
fci,0
doosra,0
das,0
line_of_sight,0.5
indian_system,1
new_moon,0
moon_day,0
vitamin_e,0
headach,0
successor,0
koraga,0
throw_in,0
shaucha,0
fodder_crop,0
summer_holiday,0
motor_oil,0
indian_monsoon,0
sanatani,1
millionth,0
sulabh,0
careless,1
cricket_bat,0
domingo,0
pae,0
snow_leopard,0
toli,0
minu,0
sarnath,0
oak_forest,0
ownership,0
felic,0
beato,0
playfair,0.1666666667
emb,0
staphylococci,0
upper_chamber,0
phenomenon,0.25
dump,0
reward,0
venetia,0
amrita,0.1666666667
satir,0
aerenchyma,0
flute,0
stew,0
iceberg,0
heptagon,1
human_health,0
work_hard,0
spain,0
chakra,0
waterlog,0
captur,0
heron’_formula,1
clone,0
neuromuscular,0
keekar,0
tipu,0
appalachian_plateau,0
sunita,0
bithur,0
talukdar,0
adenosin,0
wood_carver,0
food_crop,0
brisk,0
edmonton,0
seismic,0
pollin,0
layer_by_layer,0
mount,0
deliv,1
kulu,0
malabar,1
hickey,0
nasik,0
nasik_district,0
philanthropist,0
belong,0
rakh,1
nausea,0
vat,1
crawl,0
compound_interest,0.6666666667
african_negro,0
yacht,0
apurva,0
kavaratti_island,0
moder,0
mataram_kingdom,0
british_asia,0
narendra_modi,0
free_zone,0
garibaldi,0
ambassador,0
saddam_hussein,0
korea,0
karur,0
poona_sarvajanik_sabha,0
degen,0
finland,0
hop,0
chenab,0
mapl,0
boran,1
dawn,0
bauna,0
cyclic,1
zebra,0
gymnosperm,0
urban_area,1
pubert,0
bimbisara,0
patkai,0
cargo,0
punjab_plain,0
rancid,0
atp,0
rajma,0
globul,1
pat_bagley,0
snow_fox,0
grain_product,0
can,0
vote_bank,0
ulama,0
morton,0
stanley,0
shyama,0
shyama_prasad,0
prasad,0
bhiwandi_road,0
lump,0
field_manual,0
montreal,0
s_h,0
h_o,0
ceylon,0
arjuna_award,0
fawn,0
charcoal,0
outdoor_game,1
dowri,0
bhagirathi,0
parsi_style,0
wear,0
sari,0
bhoodan,0
tapioca,0
neutron,0
travers,0
dough,0
scare,0
tenth_five_year_plan,1
balabhadra,1
tuareg,0
latex,0
latex_foam,0
baji,0
kesavan,0
lisbon,0
union_budget,0
janata,0
bulli,0
red_grass,0
refund,0
tomato,0
detect,0.6666666667
volley,0
sprawl,0.375
raksha_bandhan,0
bladder,0
storm,0
cross_section,1
cross_section_area,1
eurasian_plate,0
upar,0
thermoset,0
thermoset_plastic,0
huynh_phu_so,1
dress_code,0.125
masulipatam,0
south_block,0
newton’_disc,1
lo,0
papa,0
mohenjodaro,0
rear,0
kandha,0
courtyard,0
height,0
haldi,0
secular_state,0
jasmin,0.1428571429
germ_cell,0
demand_deposit,0
retail,0
retail_shop,0
anti_viral_drug,0
konkani,0
appalachian_region,0
telford_taylor,0
tal,0
govind,0
deva,1
lithuania,0
fiat,0
santhal,1
rajendra_i,0
elbow,0
interview,0.1428571429
notr,1
dame,1
detach,0
kisagotami,0
shelter_belt,0
oil_field,0
garam_masala,0
telli,0
tint,0
line_graph,1
tahsildar,0
rotundu,0
spinner,0
indira,0
sawhney,0
union_of_india,0
lenin,0
verrier_elwin,0
stirrup,0
vinoba_bhave,0
jamali,0
kamali,0
bio_agent,0
s_t,0
capitalist,0
raft,0
bedouin,0
motha,0
sachar,0
syrup,0
strick,0
margin,0
bahu,0.3333333333
apic,0
viewer,0
brittani,1
bile_duct,0
dharm,0
vichar,0
river_delta,0
unc,0
salvador,0
north_cachar,0
cachar,0
scorpion,0
ani,0
enrich,0
hug,0
howard,0
tooth,0
miss,0
hymn,0
kolu,0
protest_march,1
acn,0
stratum,0
big_ship,0
soot,0
shlyapnikov,1
english_novel,0
vladimir_lenin,0
jean_renoir,0
global_trade,0.3333333333
multin,0
cord,1
stupa,0
be_one,0
c_k__nayudu,0
manual,0
boom,0
brahmacharya,0
marty,0
aagaman,1
arab_socialist,0
ba’th,0
skin_rash,0
"kendriya_
_vidyalaya",0
carom,0
langar,0
ukiyo,0
betel_nut,0
zweibrücken,0
tukaram,0
colon,0
balotra,0
civil_law,0
brake,0
potti,1
prefix,0
dantewada,0
coaltar,0
direct_kick,0
don,0
coelom,0
coliform,0
dc,0.25
teas,0
exact,0
guantanamo_bay,0
notebook,0
vihara,0
co_optex,0
macrobrachium_rosenbergii,0
bhindi,0
water_tank,0
ach,0
jhelum,0
prohibit,0
hydrangea,0
open_file,0.5
niyamgiri,1
trembl,0.5
meow,0
chin,0
fiber_optic,0
america,0
station,0
radio_signal,1
schwann,0
al_azizia,0
paraguay,0
zoo,0
guru_gobind_singh,0
majdanek,0
nobel,0
prize,0
periyalvar,0
duesseldorf,0
dropper,0
tsarist_russia,0
angora_goat,0
agra,0
flaw,0
indigo_plant,0
kanara,0
muth,0.125
kulhad,0
bihar,0
silkworm,0
nizam,0
ethno,0.25
kalium,0
ril,0
j_j__thomson,0.07692307692
gym,0
ahmad_shah,0
mil,0.25
aman_sethi,0
tom,0
golgi,0
priesthood,0
slow,1
asaf_jah,0
maulana_azad,0
hen,0
alpha_centauri,0.1538461538
nokia,0
bharatendu_harishchandra,0
hame,0
world_market,0
khel,0
harbour,0
gomastha,0
photoperiod,0
dario,0
castillejo,0
n_term,0
bundela,0
skip,0
afforest,0
dehli,0
soda_water,0
blue_flame,1
pen,0
play_music,1
air_column,0.5
chronic_hunger,0.2
whitewash,0
blackish,1
cari,1
ware,0
widow,0.5
handi,0
dadu_dayal,0
budget,0
eric,0
cornel,0
begin,0
casteism,0
rae,0
qutb_shahi,0
nagercoil,0
voter,0
ussr,0
cocain,0
custom,0
brahmo_samaji,0
bitumen,0
corner_kick,0
mystic,0
far,0
tevaram,0
full_height,0
malava,0
shamrao,1
valmiki,0
slice,0
r_k_laxman,0
decay,0.5
tughluq,0
partnership,0
beej,0
mushroom,0
water_clock,0.6666666667
permit,0.3333333333
lal_qila,0
virashaiva,0
sod,0
first_aider,0
bhagavata,0
chingleput,0
salwar_kameez,0
trieu,0
au,0
jatra,0
shiver,0
drape,0
nam_japna,0
rudyard_kipling,0
power_product,1
host,0
vatsa,0
minimum,1
ur,0
carbon_acid,0
championship,0
bidri,0
cocoon,0
tori,1
goal_post,0
ernst_haeckel,0
christian_era,0.25
handloom_weaver,0
kapalabhati,0
kalki,0
hing,0
bari,0
squash,0
yokohama,0
isro,0
forest_of_india,0
j_v,1
schley,0
typhoon,0.3333333333
sub_saharan_african,0
rack,0
down_to_earth,0
banana_peel,1
grandchild,1
market_place,1
soft_drink,0
skin_colour,0
talk,0
saunf,0
break_down,0
glucos,0
stonemason,0
peni,0
barchan,0
water_lift,0
jama_masjid,0
per_person,0
osaka,0
health_problem,0.2857142857
ezhava,0
prais,0
buffalo,0
chilli_powder,0
western_cordillera,0
overload,0
hirakud,0
trunk,0
tomara,0
consult,0
mrp,0
mask,0
cast_system,0
hanoi,0
silk_worm,0
jada,0
interia,0
ladang,0
nepali,0
newcomen,0
day_time,1
blind_fold,0
visual_aid,0.3333333333
stiff,0
foreign_trade,0.3333333333
khalifa,0
steam,0.125
botan,0.5
paramecium,0
phanerogam,0
blacksmith,0
european_market,0
root_cell,0
black_blizzard,0
devaki_nandan_khatri,0
selfless,0
khadi,1
exploratori,1
ho_chi_minh,0
veena,0
cooker,0
novelist,1
legaci,0
nguyen_anh,0
farid,0
dicken,0
assist,0
fault_zone,0
uraiyur,0
kakatiya,0
henri_ford,0
raiyat,0
bhaiya,0
extra,0
pivot,1
mahmud_of_ghazni,0
rural_health,0
rural_health_mission,0
reign,0.5
sundaram,0
fasten,0
spine,0
william_g__morgan,0
taiji,0
english_east_india_company,0
lip,0
mood,0
know_how,0
diamond,0
phnom_penh,0
success,0
gather,0
thumb,0
pyramid,0.5
awak,0
litchi,0
maze,0
north_south,1
south_barrier,0
north_eastern_state,0
norway,0
draw,0
spini,0
slovenia,0
dead_sea,0
shake_hand,0
level_cross,0
helper,0
til,0
pursuit,0
amazon_river,0
thanesar,0
dhyan,0
percept,0
matai,0
ghaghra,1
dipa,1
mose,0
ernest_rutherford,0
bigha,0.5
imam,0
bahadur_shah,0
mandal,0
sundari,0
mecca,0
dilli,0
nadar,0
moni,0
public_opinion,0
censorship,0
aryabhata,0.4285714286
ia,1
william_bolt,1
player,0
screw,1
clock_system,0.3333333333
cot,0
ramgarh,0
poornima,0
deni,0
prostat,1
libero,0
palamau_district,0
strike,0
textual,0.5
central_board,0
monkey,0
cistern,0
scrap,0
john_allen,0
razor,0
rembang,0
black_gram,0
liver_fluke,0
cricket_council,0
moth_ki_masjid,1
ruin,0
civil_code,0
rajesh,0
utsahi,1
door,0
moseley,0
classical,0
fa_xian,0
chaser,0
mandapa,0
aryabhatt,0.4285714286
chettiar,0
john_wayne,0
exotherm,0
panic,0
m__jackson,0
jackson,0
south_west_monsoon,0
surangam,0
grameen_bank,0
replenish,0
hang,0
solar,0.1666666667
tree_branch,0
bhel,0
methan,0
gmt,0.3333333333
crust,0
suction,1
die,0
jale,0
stilt,0
cross_link,0.3333333333
padshahnama,0
cheraw,0
grower,0
hayman,0
swami_vivekananda,0
danger,0
happi,0
frigid_zone,1
simha,0
cant,0
forehead,0
semin,0
black_pepper,0
bjp,0
hotel,0
mesolith,0
holiday,0
haven,0
sarson,0
sawar,0
william_methwold,0
swatantra,0
pmo,0
weapon,0
nieo,0
bhabhi,0
ashrama,0
dip,0
safeguard,0
tantia_tope,0
memoir,0
chishti,0
opera,0
manikaran,0
onward,0
m_b_b_s,0
b_b,0.2
tribal_chief,0
olga,0
gerrard,0
anaba,0
seventeenth,0
mao,0
maram,0
maasailand,0
fiction,0
narr,0
sibl,1
marchantia,0
triangular_number,1
chlorofluorocarbon,0
kesar,0
saga,0
brahmadeya,1
food_commission,0
kol,0
collector,0
danish,0
shroff,0
manipur,0
mehrangarh_fort,0
third_period,0
drift_speed,0
ho,0
fit,0
naismith,0
ponniyin_selvan,0
human_settlement,0.6666666667
rigveda,0
bird_bath,0.1111111111
market_research,0
clip,1
peshawar,0
vine,0
anna_nagar,0
architect,0
blur,0
direct_contact,0
bill_of_right,0
spacecraft,0.3333333333
bulk_mail,0
cardboard,1
anc,0
hum,0
kolkhoz,0
misl,0
mayor,0
plu,0
burial_site,0.6666666667
equal_treatment,0.2
shiva_linga,0
linga,0
businessman,0
thale,0
purg,1
drumstick,0
wave_length,0.6666666667
button,0
rathakara,0
johad,0
c_60,0
open_cast_mine,0
sayyid,0
west,0
land_record,0
legitim,0
red_bean,1
sea_bed,0
somalian,1
